"","provincia_iso","fecha","num_casos","num_casos_prueba_pcr","num_casos_prueba_test_ac","num_casos_prueba_otras","num_casos_prueba_desconocida","Comunidad.autónoma"
"9661","T","2020-07-07",13,13,0,0,0,"CT"
"9662","T","2020-07-06",13,12,0,0,1,"CT"
"9663","T","2020-08-12",76,76,0,0,0,"CT"
"9664","T","2020-02-22",1,0,0,0,1,"CT"
"9665","T","2020-09-18",84,83,0,1,0,"CT"
"9666","T","2020-06-26",1,1,0,0,0,"CT"
"9667","T","2020-05-11",5,4,0,1,0,"CT"
"9668","T","2020-05-26",2,2,0,0,0,"CT"
"9669","T","2020-07-02",7,6,0,0,1,"CT"
"9670","T","2020-06-09",1,1,0,0,0,"CT"
"9671","T","2020-09-08",69,69,0,0,0,"CT"
"9672","T","2020-05-16",6,6,0,0,0,"CT"
"9673","T","2020-02-24",1,0,0,0,1,"CT"
"9674","T","2020-07-30",38,38,0,0,0,"CT"
"9675","T","2020-06-14",1,1,0,0,0,"CT"
"9676","T","2020-06-13",0,0,0,0,0,"CT"
"9677","T","2020-06-28",1,1,0,0,0,"CT"
"9678","T","2020-07-28",35,35,0,0,0,"CT"
"9679","T","2020-07-04",9,8,0,1,0,"CT"
"9680","T","2020-08-10",57,57,0,0,0,"CT"
"9681","T","2020-06-18",1,1,0,0,0,"CT"
"9682","T","2020-08-02",25,25,0,0,0,"CT"
"9683","T","2020-08-01",43,43,0,0,0,"CT"
"9684","T","2020-08-06",30,30,0,0,0,"CT"
"9685","T","2020-09-22",0,0,0,0,0,"CT"
"9686","T","2020-02-04",0,0,0,0,0,"CT"
"9687","T","2020-09-14",83,83,0,0,0,"CT"
"9688","T","2020-06-27",1,1,0,0,0,"CT"
"9689","T","2020-09-12",61,61,0,0,0,"CT"
"9690","T","2020-02-23",0,0,0,0,0,"CT"
"9691","T","2020-08-05",40,40,0,0,0,"CT"
"9692","T","2020-09-16",90,90,0,0,0,"CT"
"9693","T","2020-09-10",89,89,0,0,0,"CT"
"9694","T","2020-09-17",97,97,0,0,0,"CT"
"9695","T","2020-07-03",5,5,0,0,0,"CT"
"9696","T","2020-07-31",53,53,0,0,0,"CT"
"9697","T","2020-06-30",6,4,0,2,0,"CT"
"9698","T","2020-03-17",61,52,0,0,9,"CT"
"9699","T","2020-02-25",0,0,0,0,0,"CT"
"9700","T","2020-07-29",53,53,0,0,0,"CT"
"9701","T","2020-06-21",0,0,0,0,0,"CT"
"9702","T","2020-06-29",4,3,0,1,0,"CT"
"9703","T","2020-06-22",0,0,0,0,0,"CT"
"9704","T","2020-08-03",43,43,0,0,0,"CT"
"9705","T","2020-09-09",65,65,0,0,0,"CT"
"9706","T","2020-08-11",79,79,0,0,0,"CT"
"9707","T","2020-06-19",0,0,0,0,0,"CT"
"9708","T","2020-07-01",3,3,0,0,0,"CT"
"9709","T","2020-09-15",102,102,0,0,0,"CT"
"9710","T","2020-06-15",0,0,0,0,0,"CT"
"9711","T","2020-06-17",0,0,0,0,0,"CT"
"9712","T","2020-08-04",36,36,0,0,0,"CT"
"9713","T","2020-06-20",1,1,0,0,0,"CT"
"9714","T","2020-09-13",38,38,0,0,0,"CT"
"9715","T","2020-06-16",0,0,0,0,0,"CT"
"9716","T","2020-09-11",63,63,0,0,0,"CT"
"9717","T","2020-06-23",1,1,0,0,0,"CT"
"9718","TE","2020-08-08",14,14,0,0,0,"AR"
"9719","TE","2020-08-23",8,0,0,0,8,"AR"
"9720","TE","2020-05-27",0,0,0,0,0,"AR"
"9721","TE","2020-08-22",9,0,0,0,9,"AR"
"9722","TE","2020-02-08",0,0,0,0,0,"AR"
"9723","TE","2020-02-06",0,0,0,0,0,"AR"
"9724","TE","2020-02-09",0,0,0,0,0,"AR"
"9725","TE","2020-08-17",30,22,0,0,8,"AR"
"9726","TE","2020-08-20",14,1,0,0,13,"AR"
"9727","TE","2020-05-25",4,4,0,0,0,"AR"
"9728","TE","2020-02-05",0,0,0,0,0,"AR"
"9729","TE","2020-08-15",8,5,0,0,3,"AR"
"9730","TE","2020-08-19",19,1,0,0,18,"AR"
"9731","TE","2020-03-01",0,0,0,0,0,"AR"
"9732","TE","2020-03-02",1,1,0,0,0,"AR"
"9733","TE","2020-02-10",0,0,0,0,0,"AR"
"9734","TE","2020-02-15",0,0,0,0,0,"AR"
"9735","TE","2020-05-26",4,4,0,0,0,"AR"
"9736","TE","2020-02-29",1,1,0,0,0,"AR"
"9737","TE","2020-03-05",1,1,0,0,0,"AR"
"9738","TE","2020-02-13",0,0,0,0,0,"AR"
"9739","TE","2020-08-21",12,1,0,0,11,"AR"
"9740","TE","2020-08-24",16,4,0,0,12,"AR"
"9741","TE","2020-03-03",0,0,0,0,0,"AR"
"9742","TE","2020-08-13",22,19,0,0,3,"AR"
"9743","TE","2020-05-28",2,2,0,0,0,"AR"
"9744","TE","2020-08-27",15,1,0,0,14,"AR"
"9745","TE","2020-04-30",2,0,0,0,2,"AR"
"9746","TE","2020-02-07",0,0,0,0,0,"AR"
"9747","TE","2020-08-18",24,1,0,0,23,"AR"
"9748","TE","2020-08-25",14,1,0,0,13,"AR"
"9749","TE","2020-08-09",15,14,0,0,1,"AR"
"9750","TE","2020-02-01",0,0,0,0,0,"AR"
"9751","TE","2020-08-16",25,22,0,0,3,"AR"
"9752","TE","2020-05-31",2,2,0,0,0,"AR"
"9753","TE","2020-05-29",1,1,0,0,0,"AR"
"9754","TE","2020-08-29",21,0,0,0,21,"AR"
"9755","TE","2020-02-11",0,0,0,0,0,"AR"
"9756","TE","2020-04-06",23,23,0,0,0,"AR"
"9757","TE","2020-05-21",4,4,0,0,0,"AR"
"9758","TE","2020-08-12",19,19,0,0,0,"AR"
"9759","TE","2020-03-07",4,4,0,0,0,"AR"
"9760","TE","2020-02-16",0,0,0,0,0,"AR"
"9761","TE","2020-08-10",21,20,0,0,1,"AR"
"9762","TE","2020-02-28",0,0,0,0,0,"AR"
"9763","TE","2020-02-27",0,0,0,0,0,"AR"
"9764","TE","2020-02-14",0,0,0,0,0,"AR"
"9765","TE","2020-05-24",0,0,0,0,0,"AR"
"9766","TE","2020-05-30",1,1,0,0,0,"AR"
"9767","TE","2020-05-23",3,3,0,0,0,"AR"
"9768","TE","2020-08-06",35,34,0,0,1,"AR"
"9769","TE","2020-05-22",3,3,0,0,0,"AR"
"9770","TE","2020-09-20",39,0,0,0,39,"AR"
"9771","TE","2020-05-01",0,0,0,0,0,"AR"
"9772","TE","2020-08-11",26,24,0,0,2,"AR"
"9773","TE","2020-05-20",1,1,0,0,0,"AR"
"9774","TE","2020-04-04",10,10,0,0,0,"AR"
"9775","TE","2020-04-29",1,1,0,0,0,"AR"
"9776","TE","2020-03-06",1,1,0,0,0,"AR"
"9777","TE","2020-03-18",11,11,0,0,0,"AR"
"9778","TE","2020-06-01",1,1,0,0,0,"AR"
"9779","TE","2020-03-04",0,0,0,0,0,"AR"
"9780","TE","2020-09-22",0,0,0,0,0,"AR"
"9781","TE","2020-08-14",25,23,0,0,2,"AR"
"9782","TE","2020-04-07",13,13,0,0,0,"AR"
"9783","TE","2020-08-28",12,1,0,0,11,"AR"
"9784","TE","2020-08-05",22,22,0,0,0,"AR"
"9785","TE","2020-03-08",5,5,0,0,0,"AR"
"9786","TE","2020-04-05",16,16,0,0,0,"AR"
"9787","TE","2020-08-26",10,6,0,0,4,"AR"
"9788","TE","2020-03-19",22,22,0,0,0,"AR"
"9789","TE","2020-02-02",0,0,0,0,0,"AR"
"9790","TE","2020-03-26",24,24,0,0,0,"AR"
"9791","TE","2020-09-23",0,0,0,0,0,"AR"
"9792","TE","2020-02-26",1,1,0,0,0,"AR"
"9793","TE","2020-08-30",13,1,0,0,12,"AR"
"9794","TE","2020-02-12",0,0,0,0,0,"AR"
"9795","TE","2020-09-13",42,0,0,0,42,"AR"
"9796","TE","2020-03-30",23,23,0,0,0,"AR"
"9797","TE","2020-04-27",2,1,0,0,1,"AR"
"9798","TE","2020-09-19",43,0,0,0,43,"AR"
"9799","TE","2020-02-17",0,0,0,0,0,"AR"
"9800","TE","2020-03-20",24,24,0,0,0,"AR"
"9801","TE","2020-02-03",0,0,0,0,0,"AR"
"9802","TE","2020-09-17",42,1,0,0,41,"AR"
"9803","TE","2020-04-03",16,16,0,0,0,"AR"
"9804","TE","2020-06-02",0,0,0,0,0,"AR"
"9805","TE","2020-07-09",1,1,0,0,0,"AR"
"9806","TE","2020-08-07",46,46,0,0,0,"AR"
"9807","TE","2020-09-14",42,0,0,0,42,"AR"
"9808","TE","2020-09-21",27,0,0,0,27,"AR"
"9809","TE","2020-04-28",3,0,0,0,3,"AR"
"9810","TE","2020-05-02",0,0,0,0,0,"AR"
"9811","TE","2020-03-09",5,5,0,0,0,"AR"
"9812","TE","2020-09-11",42,0,0,0,42,"AR"
"9813","TE","2020-03-28",14,14,0,0,0,"AR"
"9814","TE","2020-09-18",56,0,0,0,56,"AR"
"9815","TE","2020-07-11",2,2,0,0,0,"AR"
"9816","TE","2020-03-14",13,13,0,0,0,"AR"
"9817","TE","2020-02-22",0,0,0,0,0,"AR"
"9818","TE","2020-08-01",14,14,0,0,0,"AR"
"9819","TE","2020-09-15",40,1,0,0,39,"AR"
"9820","TE","2020-04-01",22,22,0,0,0,"AR"
"9821","TE","2020-07-08",3,3,0,0,0,"AR"
"9822","TE","2020-05-03",0,0,0,0,0,"AR"
"9823","TE","2020-09-12",42,0,0,0,42,"AR"
"9824","TE","2020-03-22",21,21,0,0,0,"AR"
"9825","TE","2020-03-29",17,17,0,0,0,"AR"
"9826","TE","2020-04-26",4,1,0,0,3,"AR"
"9827","TE","2020-06-04",1,1,0,0,0,"AR"
"9828","TE","2020-04-09",11,11,0,0,0,"AR"
"9829","TE","2020-04-16",3,3,0,0,0,"AR"
"9830","TE","2020-08-02",26,26,0,0,0,"AR"
"9831","TE","2020-04-02",15,15,0,0,0,"AR"
"9832","TE","2020-07-02",0,0,0,0,0,"AR"
"9833","TE","2020-03-12",10,10,0,0,0,"AR"
"9834","TE","2020-02-20",0,0,0,0,0,"AR"
"9835","TE","2020-07-30",43,43,0,0,0,"AR"
"9836","TE","2020-03-23",18,18,0,0,0,"AR"
"9837","TE","2020-04-20",3,2,0,0,1,"AR"
"9838","TE","2020-07-06",7,7,0,0,0,"AR"
"9839","TE","2020-06-05",2,2,0,0,0,"AR"
"9840","TE","2020-09-03",49,0,0,0,49,"AR"
"9841","TE","2020-09-10",49,0,0,0,49,"AR"
"9842","TE","2020-03-27",24,24,0,0,0,"AR"
"9843","TE","2020-04-24",0,0,0,0,0,"AR"
"9844","TE","2020-07-10",2,2,0,0,0,"AR"
"9845","TE","2020-08-31",40,0,0,0,40,"AR"
"9846","TE","2020-01-31",0,0,0,0,0,"AR"
"9847","TE","2020-07-31",17,17,0,0,0,"AR"
"9848","TE","2020-03-31",15,15,0,0,0,"AR"
"9849","TE","2020-04-21",2,0,0,0,2,"AR"
"9850","TE","2020-03-10",8,8,0,0,0,"AR"
"9851","TE","2020-02-18",0,0,0,0,0,"AR"
"9852","TE","2020-03-21",13,13,0,0,0,"AR"
"9853","TE","2020-02-04",0,0,0,0,0,"AR"
"9854","TE","2020-04-25",0,0,0,0,0,"AR"
"9855","TE","2020-07-04",0,0,0,0,0,"AR"
"9856","TE","2020-06-03",0,0,0,0,0,"AR"
"9857","TE","2020-09-01",21,0,0,0,21,"AR"
"9858","TE","2020-04-15",2,2,0,0,0,"AR"
"9859","TE","2020-03-25",27,27,0,0,0,"AR"
"9860","TE","2020-04-22",2,2,0,0,0,"AR"
"9861","TE","2020-07-01",3,3,0,0,0,"AR"
"9862","TE","2020-03-11",6,6,0,0,0,"AR"
"9863","TE","2020-09-05",31,0,0,0,31,"AR"
"9864","TE","2020-07-29",36,36,0,0,0,"AR"
"9865","TE","2020-04-19",1,1,0,0,0,"AR"
"9866","TE","2020-05-17",1,1,0,0,0,"AR"
"9867","TE","2020-07-12",9,9,0,0,0,"AR"
"9868","TE","2020-03-15",10,10,0,0,0,"AR"
"9869","TE","2020-02-23",0,0,0,0,0,"AR"
"9870","TE","2020-09-09",39,0,0,0,39,"AR"
"9871","TE","2020-09-16",51,0,0,0,51,"AR"
"9872","TE","2020-06-25",0,0,0,0,0,"AR"
"9873","TE","2020-02-21",1,1,0,0,0,"AR"
"9874","TE","2020-05-04",0,0,0,0,0,"AR"
"9875","TE","2020-09-06",30,0,0,0,30,"AR"
"9876","TE","2020-05-11",0,0,0,0,0,"AR"
"9877","TE","2020-06-15",1,1,0,0,0,"AR"
"9878","TE","2020-06-29",0,0,0,0,0,"AR"
"9879","TE","2020-07-13",7,6,0,0,1,"AR"
"9880","TE","2020-04-10",4,4,0,0,0,"AR"
"9881","TE","2020-04-17",0,0,0,0,0,"AR"
"9882","TE","2020-08-03",23,23,0,0,0,"AR"
"9883","TE","2020-06-19",2,2,0,0,0,"AR"
"9884","TE","2020-07-03",4,4,0,0,0,"AR"
"9885","TE","2020-03-13",10,10,0,0,0,"AR"
"9886","TE","2020-09-08",51,0,0,0,51,"AR"
"9887","TE","2020-09-07",38,0,0,0,38,"AR"
"9888","TE","2020-03-24",14,14,0,0,0,"AR"
"9889","TE","2020-06-16",1,1,0,0,0,"AR"
"9890","TE","2020-07-07",8,8,0,0,0,"AR"
"9891","TE","2020-06-06",0,0,0,0,0,"AR"
"9892","TE","2020-09-04",38,0,0,0,38,"AR"
"9893","TE","2020-04-18",2,2,0,0,0,"AR"
"9894","TE","2020-08-04",42,42,0,0,0,"AR"
"9895","TE","2020-06-27",0,0,0,0,0,"AR"
"9896","TE","2020-09-02",20,0,0,0,20,"AR"
"9897","TE","2020-04-08",13,13,0,0,0,"AR"
"9898","TE","2020-07-25",12,12,0,0,0,"AR"
"9899","TE","2020-05-06",1,0,0,0,1,"AR"
"9900","TE","2020-06-17",0,0,0,0,0,"AR"
"9901","TE","2020-06-24",3,3,0,0,0,"AR"
"9902","TE","2020-04-13",6,5,0,0,1,"AR"
"9903","TE","2020-02-19",0,0,0,0,0,"AR"
"9904","TE","2020-04-12",2,2,0,0,0,"AR"
"9905","TE","2020-05-10",0,0,0,0,0,"AR"
"9906","TE","2020-06-14",1,1,0,0,0,"AR"
"9907","TE","2020-07-05",1,1,0,0,0,"AR"
"9908","TE","2020-02-24",0,0,0,0,0,"AR"
"9909","TE","2020-05-15",3,3,0,0,0,"AR"
"9910","TE","2020-05-14",8,8,0,0,0,"AR"
"9911","TE","2020-04-23",1,1,0,0,0,"AR"
"9912","TE","2020-06-18",0,0,0,0,0,"AR"
"9913","TE","2020-05-05",2,1,0,0,1,"AR"
"9914","TE","2020-07-16",21,21,0,0,0,"AR"
"9915","TE","2020-05-12",0,0,0,0,0,"AR"
"9916","TE","2020-07-23",24,24,0,0,0,"AR"
"9917","TE","2020-06-30",4,4,0,0,0,"AR"
"9918","TE","2020-05-18",7,6,0,0,1,"AR"
"9919","TE","2020-06-22",0,0,0,0,0,"AR"
"9920","TE","2020-03-16",20,20,0,0,0,"AR"
"9921","TE","2020-05-16",2,2,0,0,0,"AR"
"9922","TE","2020-06-20",0,0,0,0,0,"AR"
"9923","TE","2020-05-07",1,1,0,0,0,"AR"
"9924","TE","2020-06-26",0,0,0,0,0,"AR"
"9925","TE","2020-06-11",0,0,0,0,0,"AR"
"9926","TE","2020-05-13",2,2,0,0,0,"AR"
"9927","TE","2020-04-14",4,4,0,0,0,"AR"
"9928","TE","2020-07-24",23,23,0,0,0,"AR"
"9929","TE","2020-06-09",1,1,0,0,0,"AR"
"9930","TE","2020-06-07",1,1,0,0,0,"AR"
"9931","TE","2020-07-14",14,14,0,0,0,"AR"
"9932","TE","2020-04-11",6,6,0,0,0,"AR"
"9933","TE","2020-02-25",0,0,0,0,0,"AR"
"9934","TE","2020-06-28",0,0,0,0,0,"AR"
"9935","TE","2020-05-08",1,1,0,0,0,"AR"
"9936","TE","2020-07-27",44,44,0,0,0,"AR"
"9937","TE","2020-07-18",9,9,0,0,0,"AR"
"9938","TE","2020-03-17",19,19,0,0,0,"AR"
"9939","TE","2020-06-08",1,1,0,0,0,"AR"
"9940","TE","2020-07-17",8,8,0,0,0,"AR"
"9941","TE","2020-06-23",1,1,0,0,0,"AR"
"9942","TE","2020-07-26",44,44,0,0,0,"AR"
"9943","TE","2020-05-09",0,0,0,0,0,"AR"
"9944","TE","2020-07-22",20,20,0,0,0,"AR"
"9945","TE","2020-07-20",13,12,0,0,1,"AR"
"9946","TE","2020-06-13",0,0,0,0,0,"AR"
"9947","TE","2020-07-19",19,19,0,0,0,"AR"
"9948","TE","2020-07-28",76,76,0,0,0,"AR"
"9949","TE","2020-06-10",0,0,0,0,0,"AR"
"9950","TE","2020-07-15",17,17,0,0,0,"AR"
"9951","TE","2020-06-12",0,0,0,0,0,"AR"
"9952","TE","2020-05-19",7,7,0,0,0,"AR"
"9953","TE","2020-07-21",23,23,0,0,0,"AR"
"9954","TE","2020-06-21",1,1,0,0,0,"AR"
"9955","TF","2020-05-25",1,1,0,0,0,"CN"
"9956","TF","2020-02-16",2,2,0,0,0,"CN"
"9957","TF","2020-02-09",0,0,0,0,0,"CN"
"9958","TF","2020-03-15",54,53,0,0,1,"CN"
"9959","TF","2020-02-14",1,1,0,0,0,"CN"
"9960","TF","2020-02-13",0,0,0,0,0,"CN"
"9961","TF","2020-02-22",0,0,0,0,0,"CN"
"9962","TF","2020-02-27",1,1,0,0,0,"CN"
"9963","TF","2020-02-12",1,1,0,0,0,"CN"
"9964","TF","2020-02-19",1,1,0,0,0,"CN"
"9965","TF","2020-05-26",2,2,0,0,0,"CN"
"9966","TF","2020-03-14",57,55,0,0,2,"CN"
"9967","TF","2020-02-23",1,1,0,0,0,"CN"
"9968","TF","2020-03-16",83,70,0,0,13,"CN"
"9969","TF","2020-09-06",40,40,0,0,0,"CN"
"9970","TF","2020-05-21",4,4,0,0,0,"CN"
"9971","TF","2020-03-12",41,37,0,0,4,"CN"
"9972","TF","2020-08-15",25,25,0,0,0,"CN"
"9973","TF","2020-08-20",29,29,0,0,0,"CN"
"9974","TF","2020-02-15",0,0,0,0,0,"CN"
"9975","TF","2020-02-10",0,0,0,0,0,"CN"
"9976","TF","2020-02-20",1,1,0,0,0,"CN"
"9977","TF","2020-02-17",0,0,0,0,0,"CN"
"9978","TF","2020-02-01",0,0,0,0,0,"CN"
"9979","TF","2020-04-02",18,18,0,0,0,"CN"
"9980","TF","2020-02-08",0,0,0,0,0,"CN"
"9981","TF","2020-02-28",7,6,0,0,1,"CN"
"9982","TF","2020-05-23",1,1,0,0,0,"CN"
"9983","TF","2020-05-22",1,1,0,0,0,"CN"
"9984","TF","2020-09-05",44,44,0,0,0,"CN"
"9985","TF","2020-02-26",5,5,0,0,0,"CN"
"9986","TF","2020-09-19",31,31,0,0,0,"CN"
"9987","TF","2020-02-18",1,1,0,0,0,"CN"
"9988","TF","2020-04-04",24,24,0,0,0,"CN"
"9989","TF","2020-09-17",44,44,0,0,0,"CN"
"9990","TF","2020-03-17",62,60,0,0,2,"CN"
"9991","TF","2020-03-01",5,5,0,0,0,"CN"
"9992","TF","2020-09-16",49,49,0,0,0,"CN"
"9993","TF","2020-03-08",19,17,0,0,2,"CN"
"9994","TF","2020-05-24",1,1,0,0,0,"CN"
"9995","TF","2020-09-22",2,2,0,0,0,"CN"
"9996","TF","2020-04-23",2,1,0,0,1,"CN"
"9997","TF","2020-02-06",0,0,0,0,0,"CN"
"9998","TF","2020-09-20",15,15,0,0,0,"CN"
"9999","TF","2020-08-13",17,17,0,0,0,"CN"
"10000","TF","2020-05-28",4,4,0,0,0,"CN"
"10001","TF","2020-02-11",0,0,0,0,0,"CN"
"10002","TF","2020-03-10",29,26,0,0,3,"CN"
"10003","TF","2020-03-02",9,9,0,0,0,"CN"
"10004","TF","2020-03-09",34,29,0,0,5,"CN"
"10005","TF","2020-04-03",11,11,0,0,0,"CN"
"10006","TF","2020-02-24",0,0,0,0,0,"CN"
"10007","TF","2020-08-16",25,25,0,0,0,"CN"
"10008","TF","2020-09-07",44,44,0,0,0,"CN"
"10009","TF","2020-02-07",0,0,0,0,0,"CN"
"10010","TF","2020-03-13",66,60,0,0,6,"CN"
"10011","TF","2020-02-21",0,0,0,0,0,"CN"
"10012","TF","2020-08-21",40,40,0,0,0,"CN"
"10013","TF","2020-05-29",6,6,0,0,0,"CN"
"10014","TF","2020-04-05",13,12,0,0,1,"CN"
"10015","TF","2020-09-18",46,46,0,0,0,"CN"
"10016","TF","2020-03-28",24,23,0,0,1,"CN"
"10017","TF","2020-05-27",1,1,0,0,0,"CN"
"10018","TF","2020-02-25",2,1,0,0,1,"CN"
"10019","TF","2020-02-29",4,4,0,0,0,"CN"
"10020","TF","2020-08-01",11,11,0,0,0,"CN"
"10021","TF","2020-03-07",15,14,0,0,1,"CN"
"10022","TF","2020-04-01",47,46,0,0,1,"CN"
"10023","TF","2020-08-22",47,47,0,0,0,"CN"
"10024","TF","2020-08-29",49,49,0,0,0,"CN"
"10025","TF","2020-04-22",7,7,0,0,0,"CN"
"10026","TF","2020-02-05",0,0,0,0,0,"CN"
"10027","TF","2020-03-11",35,33,0,0,2,"CN"
"10028","TF","2020-08-12",24,24,0,0,0,"CN"
"10029","TF","2020-08-19",29,29,0,0,0,"CN"
"10030","TF","2020-02-02",1,0,0,0,1,"CN"
"10031","TF","2020-04-26",2,2,0,0,0,"CN"
"10032","TF","2020-08-02",3,3,0,0,0,"CN"
"10033","TF","2020-03-26",40,38,0,0,2,"CN"
"10034","TF","2020-09-23",0,0,0,0,0,"CN"
"10035","TF","2020-08-23",37,37,0,0,0,"CN"
"10036","TF","2020-08-30",53,53,0,0,0,"CN"
"10037","TF","2020-07-30",1,1,0,0,0,"CN"
"10038","TF","2020-03-05",15,14,0,0,1,"CN"
"10039","TF","2020-03-30",37,35,0,0,2,"CN"
"10040","TF","2020-04-06",9,9,0,0,0,"CN"
"10041","TF","2020-08-27",46,46,0,0,0,"CN"
"10042","TF","2020-02-03",0,0,0,0,0,"CN"
"10043","TF","2020-09-10",41,41,0,0,0,"CN"
"10044","TF","2020-08-03",7,7,0,0,0,"CN"
"10045","TF","2020-08-10",25,25,0,0,0,"CN"
"10046","TF","2020-08-17",27,27,0,0,0,"CN"
"10047","TF","2020-01-31",0,0,0,0,0,"CN"
"10048","TF","2020-04-24",8,8,0,0,0,"CN"
"10049","TF","2020-09-14",56,56,0,0,0,"CN"
"10050","TF","2020-09-21",20,20,0,0,0,"CN"
"10051","TF","2020-08-14",25,25,0,0,0,"CN"
"10052","TF","2020-05-30",1,1,0,0,0,"CN"
"10053","TF","2020-09-04",55,55,0,0,0,"CN"
"10054","TF","2020-05-20",2,2,0,0,0,"CN"
"10055","TF","2020-03-03",6,6,0,0,0,"CN"
"10056","TF","2020-08-04",11,11,0,0,0,"CN"
"10057","TF","2020-05-02",3,3,0,0,0,"CN"
"10058","TF","2020-04-11",10,10,0,0,0,"CN"
"10059","TF","2020-04-25",2,2,0,0,0,"CN"
"10060","TF","2020-09-08",35,35,0,0,0,"CN"
"10061","TF","2020-09-15",68,68,0,0,0,"CN"
"10062","TF","2020-08-08",17,17,0,0,0,"CN"
"10063","TF","2020-04-29",3,2,0,0,1,"CN"
"10064","TF","2020-05-31",1,1,0,0,0,"CN"
"10065","TF","2020-04-15",10,10,0,0,0,"CN"
"10066","TF","2020-09-12",53,53,0,0,0,"CN"
"10067","TF","2020-03-04",11,11,0,0,0,"CN"
"10068","TF","2020-03-29",32,32,0,0,0,"CN"
"10069","TF","2020-05-03",0,0,0,0,0,"CN"
"10070","TF","2020-08-26",54,54,0,0,0,"CN"
"10071","TF","2020-09-02",53,53,0,0,0,"CN"
"10072","TF","2020-09-09",46,46,0,0,0,"CN"
"10073","TF","2020-03-19",53,48,0,0,5,"CN"
"10074","TF","2020-04-30",1,1,0,0,0,"CN"
"10075","TF","2020-04-09",19,18,0,0,1,"CN"
"10076","TF","2020-04-16",11,10,0,0,1,"CN"
"10077","TF","2020-07-23",7,7,0,0,0,"CN"
"10078","TF","2020-09-13",45,45,0,0,0,"CN"
"10079","TF","2020-08-06",13,13,0,0,0,"CN"
"10080","TF","2020-06-29",0,0,0,0,0,"CN"
"10081","TF","2020-05-04",1,1,0,0,0,"CN"
"10082","TF","2020-09-03",34,34,0,0,0,"CN"
"10083","TF","2020-04-27",3,3,0,0,0,"CN"
"10084","TF","2020-07-27",5,5,0,0,0,"CN"
"10085","TF","2020-03-27",46,45,0,0,1,"CN"
"10086","TF","2020-05-01",8,8,0,0,0,"CN"
"10087","TF","2020-08-24",55,55,0,0,0,"CN"
"10088","TF","2020-08-31",35,35,0,0,0,"CN"
"10089","TF","2020-07-31",8,8,0,0,0,"CN"
"10090","TF","2020-03-06",21,20,0,0,1,"CN"
"10091","TF","2020-03-31",22,21,0,0,1,"CN"
"10092","TF","2020-04-07",21,20,0,0,1,"CN"
"10093","TF","2020-08-28",48,48,0,0,0,"CN"
"10094","TF","2020-02-04",1,1,0,0,0,"CN"
"10095","TF","2020-09-11",57,57,0,0,0,"CN"
"10096","TF","2020-03-21",63,58,0,0,5,"CN"
"10097","TF","2020-08-11",27,27,0,0,0,"CN"
"10098","TF","2020-08-18",33,33,0,0,0,"CN"
"10099","TF","2020-04-18",8,8,0,0,0,"CN"
"10100","TF","2020-07-25",8,8,0,0,0,"CN"
"10101","TF","2020-06-10",0,0,0,0,0,"CN"
"10102","TF","2020-03-25",37,36,0,0,1,"CN"
"10103","TF","2020-06-24",0,0,0,0,0,"CN"
"10104","TF","2020-04-08",7,7,0,0,0,"CN"
"10105","TF","2020-05-06",0,0,0,0,0,"CN"
"10106","TF","2020-07-29",2,2,0,0,0,"CN"
"10107","TF","2020-06-07",1,1,0,0,0,"CN"
"10108","TF","2020-08-05",17,17,0,0,0,"CN"
"10109","TF","2020-06-28",0,0,0,0,0,"CN"
"10110","TF","2020-04-12",6,6,0,0,0,"CN"
"10111","TF","2020-04-19",11,11,0,0,0,"CN"
"10112","TF","2020-07-26",5,5,0,0,0,"CN"
"10113","TF","2020-07-19",5,5,0,0,0,"CN"
"10114","TF","2020-08-09",8,8,0,0,0,"CN"
"10115","TF","2020-07-02",0,0,0,0,0,"CN"
"10116","TF","2020-06-01",2,2,0,0,0,"CN"
"10117","TF","2020-05-14",2,2,0,0,0,"CN"
"10118","TF","2020-06-08",1,1,0,0,0,"CN"
"10119","TF","2020-03-23",66,63,0,0,3,"CN"
"10120","TF","2020-06-22",0,0,0,0,0,"CN"
"10121","TF","2020-04-14",8,8,0,0,0,"CN"
"10122","TF","2020-04-13",11,10,0,0,1,"CN"
"10123","TF","2020-04-20",11,10,0,0,1,"CN"
"10124","TF","2020-06-12",1,1,0,0,0,"CN"
"10125","TF","2020-03-20",87,81,0,0,6,"CN"
"10126","TF","2020-06-26",0,0,0,0,0,"CN"
"10127","TF","2020-04-10",8,8,0,0,0,"CN"
"10128","TF","2020-04-17",6,6,0,0,0,"CN"
"10129","TF","2020-07-24",3,3,0,0,0,"CN"
"10130","TF","2020-06-09",1,1,0,0,0,"CN"
"10131","TF","2020-08-07",8,8,0,0,0,"CN"
"10132","TF","2020-06-30",0,0,0,0,0,"CN"
"10133","TF","2020-05-05",1,1,0,0,0,"CN"
"10134","TF","2020-07-15",3,3,0,0,0,"CN"
"10135","TF","2020-04-28",3,1,0,0,2,"CN"
"10136","TF","2020-07-28",4,4,0,0,0,"CN"
"10137","TF","2020-06-27",0,0,0,0,0,"CN"
"10138","TF","2020-07-04",2,2,0,0,0,"CN"
"10139","TF","2020-08-25",44,44,0,0,0,"CN"
"10140","TF","2020-09-01",39,39,0,0,0,"CN"
"10141","TF","2020-07-18",5,5,0,0,0,"CN"
